,ano,mes,variavel,media,min,max,desvio
317,2017,6,Ia,0,0,0,0
318,2017,7,Ia,"62,64956837","50,99685205","82,21393035","3,937314875"
319,2017,8,Ia,"29,25921015","12,24489796","45,58232932","6,552770038"
320,2017,9,Ia,"82,50546113","65,56291391","101,6583748","6,902341038"
321,2017,10,Ia,0,0,0,0
322,2017,11,Ia,0,0,0,0
323,2017,12,Ia,0,0,0,0
324,2018,1,Ia,0,0,0,0
325,2018,2,Ia,"1,284946499",0,"8,333333333","2,171569653"
326,2018,3,Ia,"5,458838521",0,"17,18146718","3,279485833"
327,2018,4,Ia,"67,6311995","50,08375209","92,71217712","6,944452267"
328,2018,5,Ia,"55,11091897","29,8582996","81,08720272","11,85935502"
329,2018,6,Ia,"38,5534434","5,076923077","73,04832714","16,99430527"
330,2018,7,Ia,"90,33808206","71,0653753","114,017341","5,856790821"
331,2018,8,Ia,"16,94619167",0,"38,19951338","8,955822362"
332,2018,9,Ia,"16,15556912",0,"54,25311203","17,03528877"
333,2018,10,Ia,0,0,0,0
334,2018,11,Ia,"10,38655261","4,978962132","36,40552995","7,942904598"
335,2018,12,Ia,"51,13637282","27,82989368","76,35327635","9,574481651"
336,2019,1,Ia,"42,81566335","22,17948718","62,88515406","8,277517234"
337,2019,2,Ia,"0,25880831",0,"7,166947723","0,9520705067"
338,2019,3,Ia,"41,59542865","18,84935655","67,91958042","8,82286845"
339,2019,4,Ia,"38,01562558","12,77890467","65,82857143","12,80753362"
340,2019,5,Ia,"16,99816078",0,"70,83906465","22,50589905"
341,2019,6,Ia,"29,90808731",0,"75,63930013","20,08084085"
342,2019,7,Ia,"37,5048187","10,87680355","72,6541555","11,30802523"
343,2019,8,Ia,"96,48125281","79,40691928","116,25857","4,771915906"
344,2019,9,Ia,"72,1561056","57,00518903","89,56228956","4,453607535"
345,2019,10,Ia,"75,64212911","59,29868503","93,02967564","6,393484171"
346,2019,11,Ia,"29,2570826","14,49004975","49,72752044","8,002017787"
347,2019,12,Ia,"32,59548777","7,717897538","53,50877193","8,440640102"
348,2020,1,Ia,"10,62949604",0,"42,03137903","10,7214836"
349,2020,2,Ia,"1,471202203",0,"20,72243346","3,619425255"
350,2020,3,Ia,"64,72324807","35,46864464","87,53846154","9,592713233"
351,2020,4,Ia,"65,58113225","50,17761989","85,82755203","5,856490453"
352,2020,5,Ia,"34,87936084",0,"83,07291667","19,93950557"
353,2020,6,Ia,"1,17958672",0,"18,27637444","3,260642251"
354,2020,7,Ia,"68,59395849","45,51645857","107,6015727","13,95821418"
355,2020,8,Ia,"14,88966519",0,"61,34636265","15,68896225"
356,2020,9,Ia,"85,05271685","59,7260274","99,39117199","5,748609267"
357,2020,10,Ia,"53,74650597","32,40800516","81,12937813","10,49921702"
358,2020,11,Ia,"71,11243403","53,05275637","98,17197021","9,916089534"
359,2020,12,Ia,"17,9852863",0,"43,57501795","11,21837396"
360,1991,1,Ih,"5,646380148","4,213483146","12,75917065","1,464548302"
361,1991,2,Ih,"3,73451795","2,96956199","4,363001745","0,3707110389"
362,1991,3,Ih,"3,013202562","2,417405318","4,835589942","0,6523884361"
363,1991,4,Ih,"4,208329178","3,006012024","5,549389567","0,3006598315"
364,1991,5,Ih,"2,465390471","1,183431953","3,921568627","0,675206915"
365,1991,6,Ih,"66,16824784","13,88888889","150,8196721","32,26190643"
366,1991,7,Ih,"1,255212133","1,177856302","1,383125864",0
367,1991,8,Ih,"0,7173963228",0,"2,181025082","0,7607547504"
368,1991,9,Ih,"3,119869545","1,692047377","4,798464491","0,6330992321"
369,1991,10,Ih,"2,876594255","2,356637863","3,439380911","0,4086206142"
370,1991,11,Ih,"5,322577137","4,213483146","6,838905775","0,4921160747"
371,1991,12,Ih,"35,60947856","5,598320504","62,00941915","13,63270687"
372,1992,1,Ih,"2,707280456","2,071823204","3,016591252","0,3209875084"
373,1992,2,Ih,"37,25715272","4,739336493","77,45098039","15,23419032"
374,1992,3,Ih,"32,10951183","11,84433164","87,96764408","15,18338113"
375,1992,4,Ih,"43,54062456","6,430868167","71,76470588","13,68273161"
376,1992,5,Ih,"141,7797274","78,26086957","205,0561798","23,37685358"
377,1992,6,Ih,"2,386894813","1,315789474","4,731861199","0,834166571"
378,1992,7,Ih,"5,129759285","2,645502646","32,62642741","3,045686598"
379,1992,8,Ih,"2,25789368","1,014198783","3,484320557","0,7081009848"
380,1992,9,Ih,"2,893488886","1,913875598","4,314994606","0,594198325"
381,1992,10,Ih,"15,06609136","4,854368932","38,53046595","8,352081386"
382,1992,11,Ih,"5,308064008","3,039513678","10,1095198","0,9698042662"
383,1992,12,Ih,"2,455820132","1,96206671","3,576537911","0,3742592423"
384,1993,1,Ih,"42,50789769","5,780346821","106,7323481","31,75974742"
385,1993,2,Ih,"16,97416233","3,361344538","106,9114471","27,90037424"
386,1993,3,Ih,"4,295190127","2,371541502","27,34731085","3,158388976"
387,1993,4,Ih,"6,709298252","3,042596349","42,64870932","7,679651693"
388,1993,5,Ih,"10,92287987","4,683840749","61,33333333","10,90780165"
389,1993,6,Ih,"10,60912396","4,109589041","56,81818182","9,776167377"
390,1993,7,Ih,"5,120474408","1,322751323","31,64556962","4,448578466"
391,1993,8,Ih,"1,321861927","0,9940357853","3,504672897","0,6457322609"
392,1993,9,Ih,"5,69141377","4,86381323","14,33296582","0,7667305773"
393,1993,10,Ih,"20,05285154","5,34351145","46,63212435","11,06572886"
394,1993,11,Ih,"11,3458179","3,265839321","21,39800285","5,024274384"
395,1993,12,Ih,"6,124501375","4,109589041","38,11659193","4,108565124"
396,1994,1,Ih,"18,83059738","4,35413643","62,19312602","19,0311617"
397,1994,2,Ih,"23,54156195","5,723630417","48,90829694","11,22966976"
398,1994,3,Ih,"2,067282207","1,606425703","4,472271914","0,9225724605"
399,1994,4,Ih,"3,662042425","2,982107356","5,488474204","0,6505621477"
400,1994,5,Ih,"22,42979284","2,383790226","59,15492958","14,95692496"
401,1994,6,Ih,"67,68695332","5,532503458","149,4252874","38,37555197"
402,1994,7,Ih,"3,797305977","1,154734411","13,53179973","1,566424529"
403,1994,8,Ih,"0,8738593696",0,"2,098635887","0,405546053"
404,1994,9,Ih,"3,268820871",0,"4,712535344","1,43682787"
405,1994,10,Ih,"17,6370942","4,807692308","38,76651982","10,22175107"
406,1994,11,Ih,"1,610546673",0,"3,278688525","0,9923914458"
407,1994,12,Ih,"27,27159529","5,490734386","74,73841555","11,70582501"
408,1995,1,Ih,"110,6952105","69,90622336",180,"29,27874775"
409,1995,2,Ih,"103,7341473","57,51072961","171,8918919","22,05030537"
410,1995,3,Ih,"8,169202846","3,305785124","36,51685393","9,356053158"
411,1995,4,Ih,"2,091181662","0,9775171065","3,225806452","0,3533512699"
412,1995,5,Ih,"2,675683016","1,27064803","2,93255132","0,0926270664"
413,1995,6,Ih,"5,961704758","5,479452055","8,143322476","0,2037285473"
414,1995,7,Ih,"2,406904838","1,216545012","4,310344828","0,6402471465"
415,1995,8,Ih,"0,961284316","0,9074410163","1,03950104",0
416,1995,9,Ih,"4,613712638","3,442340792","5,911330049","0,233339028"
417,1995,10,Ih,"46,48279087","6,611570248","109,2745638","20,59617739"
418,1995,11,Ih,"2,797215231","2,084781098","3,909304144","0,3208097941"
419,1995,12,Ih,"4,147852703","2,773925104","5,481597494","0,443226493"
420,1996,1,Ih,"16,41664087","6,324110672","38,12056738","9,706399823"
421,1996,2,Ih,"44,20141777","28,40434419","70,34220532","6,921916446"
